# x, y, theta, v_l, v_r
407.60, 1992.15, -0.007, 100.00, 100.00
408.60, 1992.14, -0.007, 100.00, 100.00
409.60, 1992.13, -0.007, 100.00, 100.00
410.60, 1992.13, -0.007, 100.00, 100.00
411.60, 1992.12, -0.007, 100.00, 100.00
412.60, 1992.11, -0.007, 100.00, 100.00
413.60, 1992.10, -0.007, 100.00, 100.00
414.60, 1992.10, -0.007, 100.00, 100.00
415.60, 1992.09, -0.007, 100.00, 100.00
416.60, 1992.08, -0.007, 100.00, 100.00
417.60, 1992.08, -0.007, 100.00, 100.00
418.60, 1992.07, -0.007, 100.00, 100.00
419.60, 1992.06, -0.007, 100.00, 100.00
420.60, 1992.05, -0.007, 100.00, 100.00
421.60, 1992.05, -0.007, 100.00, 100.00
422.60, 1992.04, -0.007, 100.00, 100.00
423.60, 1992.03, -0.007, 100.00, 100.00
424.60, 1992.02, -0.007, 100.00, 100.00
425.60, 1992.02, -0.007, 100.00, 100.00
426.60, 1992.01, -0.007, 100.00, 100.00
427.60, 1992.00, -0.007, 100.00, 100.00
428.60, 1991.99, -0.007, 100.00, 100.00
429.60, 1991.99, -0.007, 100.00, 100.00
430.60, 1991.98, -0.007, 100.00, 100.00
431.60, 1991.97, -0.007, 100.00, 100.00
432.60, 1991.97, -0.007, 100.00, 100.00
433.60, 1991.96, -0.007, 100.00, 100.00
434.60, 1991.95, -0.007, 100.00, 100.00
435.60, 1991.94, -0.007, 100.00, 100.00
436.60, 1991.94, -0.007, 100.00, 100.00
437.60, 1991.93, -0.007, 100.00, 100.00
438.60, 1991.92, -0.007, 100.00, 100.00
439.60, 1991.91, -0.007, 100.00, 100.00
440.60, 1991.91, -0.007, 100.00, 100.00
441.60, 1991.90, -0.007, 100.00, 100.00
442.60, 1991.89, -0.007, 100.00, 100.00
443.60, 1991.89, -0.007, 100.00, 100.00
444.60, 1991.88, -0.007, 100.00, 100.00
445.60, 1991.87, -0.007, 100.00, 100.00
446.60, 1991.86, -0.007, 100.00, 100.00
447.60, 1991.86, -0.007, 100.00, 100.00
448.60, 1991.85, -0.007, 100.00, 100.00
449.60, 1991.84, -0.007, 100.00, 100.00
450.60, 1991.83, -0.007, 100.00, 100.00
451.60, 1991.83, -0.007, 100.00, 100.00
452.60, 1991.82, -0.007, 100.00, 100.00
453.60, 1991.81, -0.007, 100.00, 100.00
454.60, 1991.80, -0.007, 100.00, 100.00
455.60, 1991.80, -0.007, 100.00, 100.00
456.60, 1991.79, -0.007, 100.00, 100.00
457.60, 1991.78, -0.007, 100.00, 100.00
458.60, 1991.78, -0.007, 100.00, 100.00
459.60, 1991.77, -0.007, 100.00, 100.00
460.60, 1991.76, -0.007, 100.00, 100.00
461.60, 1991.75, -0.007, 100.00, 100.00
462.60, 1991.75, -0.007, 100.00, 100.00
463.60, 1991.74, -0.007, 100.00, 100.00
464.60, 1991.73, -0.007, 100.00, 100.00
465.60, 1991.72, -0.007, 100.00, 100.00
466.60, 1991.72, -0.007, 100.00, 100.00
467.60, 1991.71, -0.007, 100.00, 100.00
468.60, 1991.70, -0.007, 100.00, 100.00
469.60, 1991.69, -0.007, 100.00, 100.00
470.60, 1991.69, -0.007, 100.00, 100.00
471.60, 1991.68, -0.007, 100.00, 100.00
472.60, 1991.67, -0.007, 100.00, 100.00
473.60, 1991.67, -0.007, 100.00, 100.00
474.60, 1991.66, -0.007, 100.00, 100.00
475.60, 1991.65, -0.007, 100.00, 100.00
476.60, 1991.64, -0.007, 100.00, 100.00
477.60, 1991.64, -0.007, 100.00, 100.00
478.60, 1991.63, -0.007, 100.00, 100.00
479.60, 1991.62, -0.007, 100.00, 100.00
480.60, 1991.61, -0.007, 100.00, 100.00
481.60, 1991.61, -0.007, 100.00, 100.00
482.60, 1991.60, -0.007, 100.00, 100.00
483.60, 1991.59, -0.007, 100.00, 100.00
484.60, 1991.59, -0.007, 100.00, 100.00
485.60, 1991.58, -0.007, 100.00, 100.00
486.60, 1991.57, -0.007, 100.00, 100.00
487.60, 1991.56, -0.007, 100.00, 100.00
488.60, 1991.56, -0.007, 100.00, 100.00
489.60, 1991.55, -0.007, 100.00, 100.00
490.60, 1991.54, -0.007, 100.00, 100.00
491.60, 1991.53, -0.007, 100.00, 100.00
492.60, 1991.53, -0.007, 100.00, 100.00
493.60, 1991.52, -0.007, 100.00, 100.00
494.60, 1991.51, -0.007, 100.00, 100.00
495.60, 1991.50, -0.007, 100.00, 100.00
496.60, 1991.50, -0.007, 100.00, 100.00
497.60, 1991.49, -0.007, 100.00, 100.00
498.60, 1991.48, -0.007, 100.00, 100.00
499.60, 1991.48, -0.007, 100.00, 100.00
500.60, 1991.47, -0.007, 100.00, 100.00
501.60, 1991.46, -0.007, 100.00, 100.00
502.60, 1991.45, -0.007, 100.00, 100.00
503.60, 1991.45, -0.007, 100.00, 100.00
504.60, 1991.44, -0.007, 100.00, 100.00
505.60, 1991.43, -0.007, 100.00, 100.00
506.60, 1991.42, -0.007, 100.00, 100.00
507.60, 1991.42, -0.007, 100.00, 100.00
508.60, 1991.41, -0.007, 100.00, 100.00
509.60, 1991.40, -0.007, 100.00, 100.00
510.60, 1991.39, -0.007, 100.00, 100.00
511.60, 1991.39, -0.007, 100.00, 100.00
512.60, 1991.38, -0.007, 100.00, 100.00
513.60, 1991.37, -0.007, 100.00, 100.00
514.60, 1991.37, -0.007, 100.00, 100.00
515.60, 1991.36, -0.007, 100.00, 100.00
516.60, 1991.35, -0.007, 100.00, 100.00
517.60, 1991.34, -0.007, 100.00, 100.00
518.60, 1991.34, -0.007, 100.00, 100.00
519.60, 1991.33, -0.007, 100.00, 100.00
520.60, 1991.32, -0.007, 100.00, 100.00
521.60, 1991.31, -0.007, 100.00, 100.00
522.60, 1991.31, -0.007, 100.00, 100.00
523.60, 1991.30, -0.007, 100.00, 100.00
524.60, 1991.29, -0.007, 100.00, 100.00
525.60, 1991.29, -0.007, 100.00, 100.00
526.60, 1991.28, -0.007, 100.00, 100.00
527.60, 1991.27, -0.007, 100.00, 100.00
528.60, 1991.26, -0.007, 100.00, 100.00
529.60, 1991.26, -0.007, 100.00, 100.00
530.60, 1991.25, -0.007, 100.00, 100.00
531.60, 1991.24, -0.007, 100.00, 100.00
532.60, 1991.23, -0.007, 100.00, 100.00
533.60, 1991.23, -0.007, 100.00, 100.00
534.60, 1991.22, -0.007, 100.00, 100.00
535.60, 1991.21, -0.007, 100.00, 100.00
536.60, 1991.20, -0.007, 100.00, 100.00
537.60, 1991.20, -0.007, 100.00, 100.00
538.60, 1991.19, -0.007, 100.00, 100.00
539.60, 1991.18, -0.007, 100.00, 100.00
540.60, 1991.18, -0.007, 100.00, 100.00
541.60, 1991.17, -0.007, 100.00, 100.00
542.60, 1991.16, -0.007, 100.00, 100.00
543.60, 1991.15, -0.007, 100.00, 100.00
544.60, 1991.15, -0.007, 100.00, 100.00
545.60, 1991.14, -0.007, 100.00, 100.00
546.60, 1991.13, -0.007, 100.00, 100.00
547.60, 1991.12, -0.007, 100.00, 100.00
548.60, 1991.12, -0.007, 100.00, 100.00
549.60, 1991.11, -0.007, 100.00, 100.00
550.60, 1991.10, -0.007, 100.00, 100.00
551.60, 1991.10, -0.007, 100.00, 100.00
552.60, 1991.09, -0.007, 100.00, 100.00
553.60, 1991.08, -0.007, 100.00, 100.00
554.60, 1991.07, -0.007, 100.00, 100.00
555.60, 1991.07, -0.007, 100.00, 100.00
556.60, 1991.06, -0.007, 100.00, 100.00
557.60, 1991.05, -0.007, 100.00, 100.00
558.60, 1991.04, -0.007, 100.00, 100.00
559.60, 1991.04, -0.007, 100.00, 100.00
560.60, 1991.03, -0.007, 100.00, 100.00
561.60, 1991.02, -0.007, 100.00, 100.00
562.60, 1991.01, -0.007, 100.00, 100.00
563.60, 1991.01, -0.007, 100.00, 100.00
564.60, 1991.00, -0.007, 100.00, 100.00
565.60, 1990.99, -0.007, 100.00, 100.00
566.60, 1990.99, -0.007, 100.00, 100.00
567.60, 1990.98, -0.007, 100.00, 100.00
568.60, 1990.97, -0.007, 100.00, 100.00
569.60, 1990.96, -0.007, 100.00, 100.00
570.60, 1990.96, -0.007, 100.00, 100.00
571.60, 1990.95, -0.007, 100.00, 100.00
572.60, 1990.94, -0.007, 100.00, 100.00
573.60, 1990.93, -0.007, 100.00, 100.00
574.60, 1990.93, -0.007, 100.00, 100.00
575.60, 1990.92, -0.007, 100.00, 100.00
576.60, 1990.91, -0.007, 100.00, 100.00
577.60, 1990.90, -0.007, 100.00, 100.00
578.60, 1990.90, -0.007, 100.00, 100.00
579.60, 1990.89, -0.007, 100.00, 100.00
580.60, 1990.88, -0.007, 100.00, 100.00
581.60, 1990.88, -0.007, 100.00, 100.00
582.60, 1990.87, -0.007, 100.00, 100.00
583.60, 1990.86, -0.007, 100.00, 100.00
584.60, 1990.85, -0.007, 100.00, 100.00
585.60, 1990.85, -0.007, 100.00, 100.00
586.60, 1990.84, -0.007, 100.00, 100.00
587.60, 1990.83, -0.007, 100.00, 100.00
588.60, 1990.82, -0.007, 100.00, 100.00
589.60, 1990.82, -0.007, 100.00, 100.00
590.60, 1990.81, -0.007, 100.00, 100.00
591.60, 1990.80, -0.007, 100.00, 100.00
592.60, 1990.80, -0.007, 100.00, 100.00
593.60, 1990.79, -0.007, 100.00, 100.00
594.60, 1990.78, -0.007, 100.00, 100.00
595.60, 1990.77, -0.007, 100.00, 100.00
596.60, 1990.77, -0.007, 100.00, 100.00
597.60, 1990.76, -0.007, 100.00, 100.00
598.60, 1990.75, -0.007, 100.00, 100.00
599.60, 1990.74, -0.007, 100.00, 100.00
600.60, 1990.74, -0.007, 100.00, 100.00
601.60, 1990.73, -0.007, 100.00, 100.00
602.60, 1990.72, -0.007, 100.00, 100.00
603.60, 1990.71, -0.007, 100.00, 100.00
604.60, 1990.71, -0.007, 100.00, 100.00
605.60, 1990.70, -0.007, 100.00, 100.00
606.60, 1990.69, -0.007, 100.00, 100.00
607.60, 1990.69, -0.007, 100.00, 100.00
608.60, 1990.68, -0.007, 100.00, 100.00
609.60, 1990.67, -0.007, 100.00, 100.00
610.60, 1990.66, -0.007, 100.00, 100.00
611.60, 1990.66, -0.007, 100.00, 100.00
612.60, 1990.65, -0.007, 100.00, 100.00
613.60, 1990.64, -0.007, 100.00, 100.00
614.60, 1990.63, -0.007, 100.00, 100.00
615.60, 1990.63, -0.007, 100.00, 100.00
616.59, 1990.62, -0.007, 100.00, 100.00
617.59, 1990.61, -0.007, 100.00, 100.00
618.59, 1990.60, -0.007, 100.00, 100.00
619.59, 1990.60, -0.007, 100.00, 100.00
620.59, 1990.59, -0.007, 100.00, 100.00
621.59, 1990.58, -0.007, 100.00, 100.00
622.59, 1990.58, -0.007, 100.00, 100.00
623.59, 1990.57, -0.007, 100.00, 100.00
624.59, 1990.56, -0.007, 100.00, 100.00
625.59, 1990.55, -0.007, 100.00, 100.00
626.59, 1990.55, -0.007, 100.00, 100.00
627.59, 1990.54, -0.007, 100.00, 100.00
628.59, 1990.53, -0.007, 100.00, 100.00
629.59, 1990.52, -0.007, 100.00, 100.00
630.59, 1990.52, -0.007, 100.00, 100.00
631.59, 1990.51, -0.007, 100.00, 100.00
632.59, 1990.50, -0.007, 100.00, 100.00
633.59, 1990.50, -0.007, 100.00, 100.00
634.59, 1990.49, -0.007, 100.00, 100.00
635.59, 1990.48, -0.007, 100.00, 100.00
636.59, 1990.47, -0.007, 100.00, 100.00
637.59, 1990.47, -0.007, 100.00, 100.00
638.59, 1990.46, -0.007, 100.00, 100.00
639.59, 1990.45, -0.007, 100.00, 100.00
640.59, 1990.44, -0.007, 100.00, 100.00
641.59, 1990.44, -0.007, 100.00, 100.00
642.59, 1990.43, -0.007, 100.00, 100.00
643.59, 1990.42, -0.007, 100.00, 100.00
644.59, 1990.41, -0.007, 100.00, 100.00
645.59, 1990.41, -0.007, 100.00, 100.00
645.59, 1990.41, 0.022, -1.47, 1.47
645.59, 1990.41, 0.051, -1.47, 1.47
645.59, 1990.41, 0.081, -1.47, 1.47
645.59, 1990.41, 0.110, -1.47, 1.47
645.59, 1990.41, 0.139, -1.47, 1.47
645.59, 1990.41, 0.169, -1.47, 1.47
645.59, 1990.41, 0.198, -1.47, 1.47
645.59, 1990.41, 0.227, -1.47, 1.47
645.59, 1990.41, 0.257, -1.47, 1.47
645.59, 1990.41, 0.286, -1.47, 1.47
645.59, 1990.41, 0.315, -1.47, 1.47
645.59, 1990.41, 0.345, -1.47, 1.47
645.59, 1990.41, 0.374, -1.47, 1.47
645.59, 1990.41, 0.403, -1.47, 1.47
645.59, 1990.41, 0.433, -1.47, 1.47
645.59, 1990.41, 0.462, -1.47, 1.47
645.59, 1990.41, 0.491, -1.47, 1.47
645.59, 1990.41, 0.521, -1.47, 1.47
645.59, 1990.41, 0.550, -1.47, 1.47
645.59, 1990.41, 0.579, -1.47, 1.47
645.59, 1990.41, 0.609, -1.47, 1.47
645.59, 1990.41, 0.638, -1.47, 1.47
645.59, 1990.41, 0.667, -1.47, 1.47
645.59, 1990.41, 0.696, -1.47, 1.47
645.59, 1990.41, 0.726, -1.47, 1.47
645.59, 1990.41, 0.755, -1.47, 1.47
645.59, 1990.41, 0.784, -1.47, 1.47
645.59, 1990.41, 0.814, -1.47, 1.47
645.59, 1990.41, 0.843, -1.47, 1.47
645.59, 1990.41, 0.872, -1.47, 1.47
645.59, 1990.41, 0.902, -1.47, 1.47
645.59, 1990.41, 0.931, -1.47, 1.47
645.59, 1990.41, 0.960, -1.47, 1.47
645.59, 1990.41, 0.990, -1.47, 1.47
645.59, 1990.41, 1.019, -1.47, 1.47
645.59, 1990.41, 1.048, -1.47, 1.47
645.59, 1990.41, 1.078, -1.47, 1.47
645.59, 1990.41, 1.107, -1.47, 1.47
645.59, 1990.41, 1.136, -1.47, 1.47
645.59, 1990.41, 1.166, -1.47, 1.47
645.59, 1990.41, 1.195, -1.47, 1.47
645.59, 1990.41, 1.224, -1.47, 1.47
645.59, 1990.41, 1.254, -1.47, 1.47
645.59, 1990.41, 1.283, -1.47, 1.47
645.59, 1990.41, 1.312, -1.47, 1.47
645.59, 1990.41, 1.342, -1.47, 1.47
645.59, 1990.41, 1.371, -1.47, 1.47
645.59, 1990.41, 1.400, -1.47, 1.47
645.59, 1990.41, 1.430, -1.47, 1.47
645.59, 1990.41, 1.459, -1.47, 1.47
645.59, 1990.41, 1.488, -1.47, 1.47
645.59, 1990.41, 1.518, -1.47, 1.47
645.59, 1990.41, 1.547, -1.47, 1.47
645.83, 1990.62, 0.547, 100.00, 0.00
646.69, 1991.14, 0.547, 100.00, 100.00
647.54, 1991.66, 0.547, 100.00, 100.00
648.40, 1992.18, 0.547, 100.00, 100.00
649.25, 1992.70, 0.547, 100.00, 100.00
650.10, 1993.22, 0.547, 100.00, 100.00
650.96, 1993.74, 0.547, 100.00, 100.00
651.81, 1994.26, 0.547, 100.00, 100.00
652.67, 1994.78, 0.547, 100.00, 100.00
653.52, 1995.30, 0.547, 100.00, 100.00
654.38, 1995.82, 0.547, 100.00, 100.00
655.23, 1996.34, 0.547, 100.00, 100.00
656.08, 1996.86, 0.547, 100.00, 100.00
656.08, 1996.86, 0.576, -1.47, 1.47
656.08, 1996.86, 0.606, -1.47, 1.47
656.08, 1996.86, 0.635, -1.47, 1.47
656.08, 1996.86, 0.664, -1.47, 1.47
656.08, 1996.86, 0.694, -1.47, 1.47
656.08, 1996.86, 0.723, -1.47, 1.47
656.08, 1996.86, 0.752, -1.47, 1.47
656.08, 1996.86, 0.782, -1.47, 1.47
656.08, 1996.86, 0.811, -1.47, 1.47
656.08, 1996.86, 0.840, -1.47, 1.47
656.08, 1996.86, 0.870, -1.47, 1.47
656.08, 1996.86, 0.899, -1.47, 1.47
656.08, 1996.86, 0.928, -1.47, 1.47
656.08, 1996.86, 0.957, -1.47, 1.47
656.08, 1996.86, 0.987, -1.47, 1.47
656.08, 1996.86, 1.016, -1.47, 1.47
656.08, 1996.86, 1.045, -1.47, 1.47
656.08, 1996.86, 1.075, -1.47, 1.47
656.08, 1996.86, 1.104, -1.47, 1.47
656.08, 1996.86, 1.133, -1.47, 1.47
656.08, 1996.86, 1.163, -1.47, 1.47
656.08, 1996.86, 1.192, -1.47, 1.47
656.08, 1996.86, 1.221, -1.47, 1.47
656.08, 1996.86, 1.251, -1.47, 1.47
656.08, 1996.86, 1.280, -1.47, 1.47
656.08, 1996.86, 1.309, -1.47, 1.47
656.08, 1996.86, 1.339, -1.47, 1.47
656.08, 1996.86, 1.368, -1.47, 1.47
656.08, 1996.86, 1.397, -1.47, 1.47
656.08, 1996.86, 1.427, -1.47, 1.47
656.08, 1996.86, 1.456, -1.47, 1.47
656.08, 1996.86, 1.485, -1.47, 1.47
656.08, 1996.86, 1.515, -1.47, 1.47
656.08, 1996.86, 1.544, -1.47, 1.47
656.08, 1996.86, 1.573, -1.47, 1.47
656.08, 1996.86, 1.603, -1.47, 1.47
656.08, 1996.86, 1.632, -1.47, 1.47
656.08, 1996.86, 1.661, -1.47, 1.47
656.08, 1996.86, 1.691, -1.47, 1.47
656.08, 1996.86, 1.720, -1.47, 1.47
656.08, 1996.86, 1.749, -1.47, 1.47
656.08, 1996.86, 1.779, -1.47, 1.47
656.08, 1996.86, 1.808, -1.47, 1.47
656.08, 1996.86, 1.837, -1.47, 1.47
656.08, 1996.86, 1.867, -1.47, 1.47
656.08, 1996.86, 1.896, -1.47, 1.47
656.08, 1996.86, 1.925, -1.47, 1.47
656.08, 1996.86, 1.955, -1.47, 1.47
656.08, 1996.86, 1.984, -1.47, 1.47
656.08, 1996.86, 2.013, -1.47, 1.47
656.08, 1996.86, 2.043, -1.47, 1.47
656.08, 1996.86, 2.072, -1.47, 1.47
656.08, 1996.86, 2.101, -1.47, 1.47
656.08, 1996.86, 2.131, -1.47, 1.47
655.55, 1997.71, 2.131, 100.00, 100.00
655.02, 1998.56, 2.131, 100.00, 100.00
654.49, 1999.40, 2.131, 100.00, 100.00
653.96, 2000.25, 2.131, 100.00, 100.00
653.43, 2001.10, 2.131, 100.00, 100.00
652.90, 2001.95, 2.131, 100.00, 100.00
652.37, 2002.79, 2.131, 100.00, 100.00
651.84, 2003.64, 2.131, 100.00, 100.00
651.30, 2004.49, 2.131, 100.00, 100.00
650.77, 2005.34, 2.131, 100.00, 100.00
650.24, 2006.18, 2.131, 100.00, 100.00
649.71, 2007.03, 2.131, 100.00, 100.00
649.71, 2007.03, 2.160, -1.47, 1.47
649.71, 2007.03, 2.189, -1.47, 1.47
649.71, 2007.03, 2.218, -1.47, 1.47
649.71, 2007.03, 2.248, -1.47, 1.47
649.71, 2007.03, 2.277, -1.47, 1.47
649.71, 2007.03, 2.306, -1.47, 1.47
649.71, 2007.03, 2.336, -1.47, 1.47
649.71, 2007.03, 2.365, -1.47, 1.47
649.71, 2007.03, 2.394, -1.47, 1.47
649.71, 2007.03, 2.424, -1.47, 1.47
649.71, 2007.03, 2.453, -1.47, 1.47
649.71, 2007.03, 2.482, -1.47, 1.47
649.71, 2007.03, 2.512, -1.47, 1.47
649.71, 2007.03, 2.541, -1.47, 1.47
649.71, 2007.03, 2.570, -1.47, 1.47
648.87, 2007.57, 2.570, 100.00, 100.00
648.03, 2008.11, 2.570, 100.00, 100.00
647.19, 2008.65, 2.570, 100.00, 100.00
646.35, 2009.19, 2.570, 100.00, 100.00
645.51, 2009.73, 2.570, 100.00, 100.00
644.66, 2010.27, 2.570, 100.00, 100.00
644.66, 2010.27, 2.541, 1.47, -1.47
644.66, 2010.27, 2.512, 1.47, -1.47
644.66, 2010.27, 2.482, 1.47, -1.47
644.66, 2010.27, 2.453, 1.47, -1.47
644.66, 2010.27, 2.424, 1.47, -1.47
644.66, 2010.27, 2.394, 1.47, -1.47
644.66, 2010.27, 2.365, 1.47, -1.47
644.66, 2010.27, 2.336, 1.47, -1.47
644.66, 2010.27, 2.306, 1.47, -1.47
644.66, 2010.27, 2.277, 1.47, -1.47
644.66, 2010.27, 2.248, 1.47, -1.47
644.66, 2010.27, 2.218, 1.47, -1.47
644.66, 2010.27, 2.189, 1.47, -1.47
644.66, 2010.27, 2.160, 1.47, -1.47
644.66, 2010.27, 2.131, 1.47, -1.47
644.66, 2010.27, 2.101, 1.47, -1.47
644.66, 2010.27, 2.072, 1.47, -1.47
644.66, 2010.27, 2.043, 1.47, -1.47
644.66, 2010.27, 2.013, 1.47, -1.47
644.66, 2010.27, 1.984, 1.47, -1.47
644.66, 2010.27, 1.955, 1.47, -1.47
644.66, 2010.27, 1.925, 1.47, -1.47
644.66, 2010.27, 1.896, 1.47, -1.47
644.66, 2010.27, 1.867, 1.47, -1.47
644.66, 2010.27, 1.837, 1.47, -1.47
644.66, 2010.27, 1.808, 1.47, -1.47
644.66, 2010.27, 1.779, 1.47, -1.47
644.66, 2010.27, 1.749, 1.47, -1.47
644.66, 2010.27, 1.720, 1.47, -1.47
644.66, 2010.27, 1.691, 1.47, -1.47
644.66, 2010.27, 1.661, 1.47, -1.47
644.66, 2010.27, 1.632, 1.47, -1.47
644.66, 2010.27, 1.603, 1.47, -1.47
644.66, 2010.27, 1.573, 1.47, -1.47
644.66, 2010.27, 1.573, 0.00, 0.00
644.66, 2011.27, 1.573, 100.00, 100.00
644.66, 2012.27, 1.573, 100.00, 100.00
644.66, 2013.27, 1.573, 100.00, 100.00
644.65, 2014.27, 1.573, 100.00, 100.00
644.65, 2015.27, 1.573, 100.00, 100.00
644.65, 2016.27, 1.573, 100.00, 100.00
644.65, 2017.27, 1.573, 100.00, 100.00
644.64, 2018.27, 1.573, 100.00, 100.00
644.64, 2019.27, 1.573, 100.00, 100.00
644.64, 2020.27, 1.573, 100.00, 100.00
644.64, 2021.27, 1.573, 100.00, 100.00
644.63, 2022.27, 1.573, 100.00, 100.00
644.63, 2023.27, 1.573, 100.00, 100.00
644.63, 2024.27, 1.573, 100.00, 100.00
644.63, 2025.27, 1.573, 100.00, 100.00
644.62, 2026.27, 1.573, 100.00, 100.00
644.62, 2027.27, 1.573, 100.00, 100.00
644.62, 2028.27, 1.573, 100.00, 100.00
644.62, 2029.27, 1.573, 100.00, 100.00
644.61, 2030.27, 1.573, 100.00, 100.00
644.61, 2031.27, 1.573, 100.00, 100.00
644.61, 2032.27, 1.573, 100.00, 100.00
644.61, 2033.27, 1.573, 100.00, 100.00
644.60, 2034.27, 1.573, 100.00, 100.00
644.60, 2035.27, 1.573, 100.00, 100.00
644.60, 2036.27, 1.573, 100.00, 100.00
644.60, 2037.27, 1.573, 100.00, 100.00
644.59, 2038.27, 1.573, 100.00, 100.00
644.59, 2039.27, 1.573, 100.00, 100.00
644.59, 2040.27, 1.573, 100.00, 100.00
644.59, 2041.27, 1.573, 100.00, 100.00
644.58, 2042.27, 1.573, 100.00, 100.00
644.58, 2043.27, 1.573, 100.00, 100.00
644.58, 2044.27, 1.573, 100.00, 100.00
644.58, 2045.27, 1.573, 100.00, 100.00
644.57, 2046.27, 1.573, 100.00, 100.00
644.57, 2047.27, 1.573, 100.00, 100.00
644.57, 2048.27, 1.573, 100.00, 100.00
644.57, 2049.27, 1.573, 100.00, 100.00
644.56, 2050.27, 1.573, 100.00, 100.00
644.56, 2051.27, 1.573, 100.00, 100.00
644.56, 2052.27, 1.573, 100.00, 100.00
644.56, 2053.27, 1.573, 100.00, 100.00
644.55, 2054.27, 1.573, 100.00, 100.00
644.55, 2055.27, 1.573, 100.00, 100.00
644.55, 2056.27, 1.573, 100.00, 100.00
644.55, 2057.27, 1.573, 100.00, 100.00
644.54, 2058.27, 1.573, 100.00, 100.00
644.54, 2059.27, 1.573, 100.00, 100.00
644.54, 2060.27, 1.573, 100.00, 100.00
644.54, 2061.27, 1.573, 100.00, 100.00
644.53, 2062.27, 1.573, 100.00, 100.00
644.53, 2063.27, 1.573, 100.00, 100.00
644.53, 2064.27, 1.573, 100.00, 100.00
644.53, 2065.27, 1.573, 100.00, 100.00
644.52, 2066.27, 1.573, 100.00, 100.00
644.52, 2067.27, 1.573, 100.00, 100.00
644.52, 2068.27, 1.573, 100.00, 100.00
644.52, 2069.27, 1.573, 100.00, 100.00
644.51, 2070.27, 1.573, 100.00, 100.00
644.51, 2071.27, 1.573, 100.00, 100.00
644.51, 2072.27, 1.573, 100.00, 100.00
644.51, 2073.27, 1.573, 100.00, 100.00
644.50, 2074.27, 1.573, 100.00, 100.00
644.50, 2075.27, 1.573, 100.00, 100.00
644.50, 2076.27, 1.573, 100.00, 100.00
644.49, 2077.27, 1.573, 100.00, 100.00
644.49, 2078.27, 1.573, 100.00, 100.00
644.49, 2079.27, 1.573, 100.00, 100.00
644.49, 2080.27, 1.573, 100.00, 100.00
644.48, 2081.27, 1.573, 100.00, 100.00
644.48, 2082.27, 1.573, 100.00, 100.00
644.48, 2083.27, 1.573, 100.00, 100.00
644.48, 2084.27, 1.573, 100.00, 100.00
644.47, 2085.27, 1.573, 100.00, 100.00
644.47, 2086.27, 1.573, 100.00, 100.00
644.47, 2087.27, 1.573, 100.00, 100.00
644.47, 2088.27, 1.573, 100.00, 100.00
644.46, 2089.27, 1.573, 100.00, 100.00
644.46, 2090.27, 1.573, 100.00, 100.00
644.46, 2091.27, 1.573, 100.00, 100.00
644.46, 2092.27, 1.573, 100.00, 100.00
644.45, 2093.27, 1.573, 100.00, 100.00
644.45, 2094.27, 1.573, 100.00, 100.00
644.45, 2095.27, 1.573, 100.00, 100.00
644.45, 2096.27, 1.573, 100.00, 100.00
644.44, 2097.27, 1.573, 100.00, 100.00
644.44, 2098.27, 1.573, 100.00, 100.00
644.44, 2099.27, 1.573, 100.00, 100.00
644.44, 2100.27, 1.573, 100.00, 100.00
644.43, 2101.27, 1.573, 100.00, 100.00
644.43, 2102.27, 1.573, 100.00, 100.00
644.43, 2103.27, 1.573, 100.00, 100.00
644.43, 2104.27, 1.573, 100.00, 100.00
644.42, 2105.27, 1.573, 100.00, 100.00
644.42, 2106.27, 1.573, 100.00, 100.00
644.42, 2107.27, 1.573, 100.00, 100.00
644.42, 2108.27, 1.573, 100.00, 100.00
644.41, 2109.27, 1.573, 100.00, 100.00
644.41, 2110.27, 1.573, 100.00, 100.00
644.41, 2111.27, 1.573, 100.00, 100.00
644.41, 2112.27, 1.573, 100.00, 100.00
644.40, 2113.27, 1.573, 100.00, 100.00
644.40, 2114.27, 1.573, 100.00, 100.00
644.40, 2115.27, 1.573, 100.00, 100.00
644.40, 2116.27, 1.573, 100.00, 100.00
644.39, 2117.27, 1.573, 100.00, 100.00
644.39, 2118.27, 1.573, 100.00, 100.00
644.39, 2119.27, 1.573, 100.00, 100.00
644.39, 2120.27, 1.573, 100.00, 100.00
644.38, 2121.27, 1.573, 100.00, 100.00
644.38, 2122.27, 1.573, 100.00, 100.00
644.38, 2123.27, 1.573, 100.00, 100.00
644.38, 2124.27, 1.573, 100.00, 100.00
644.37, 2125.27, 1.573, 100.00, 100.00
644.37, 2126.27, 1.573, 100.00, 100.00
644.37, 2127.27, 1.573, 100.00, 100.00
644.37, 2128.27, 1.573, 100.00, 100.00
644.36, 2129.27, 1.573, 100.00, 100.00
644.36, 2130.27, 1.573, 100.00, 100.00
644.36, 2131.27, 1.573, 100.00, 100.00
644.36, 2132.27, 1.573, 100.00, 100.00
644.35, 2133.27, 1.573, 100.00, 100.00
644.35, 2134.27, 1.573, 100.00, 100.00
644.35, 2135.27, 1.573, 100.00, 100.00
644.35, 2136.27, 1.573, 100.00, 100.00
644.34, 2137.27, 1.573, 100.00, 100.00
644.34, 2138.27, 1.573, 100.00, 100.00
644.34, 2139.27, 1.573, 100.00, 100.00
644.34, 2140.27, 1.573, 100.00, 100.00
644.33, 2141.27, 1.573, 100.00, 100.00
644.33, 2142.27, 1.573, 100.00, 100.00
